rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,This is a great keyboard!!,I got this as a Christmas gift and it works just like I want it to. I have no problems with using it.  The three levels for the backlight are great.,[],B08HSXL8NL,B09YD28QPG,AGHB3HZBAHTQGRILIYMOMS6XL6XQ,1608348376876,0,False
2.0,Not as shown in picture,"This cable does not have the metal clips on the speakon connectors, which is what I was looking for. Instead, the connectors are all plastic. These tend to be less durable. I am disappointed. When you spend 100+ dollars for a piece of wire, you at least should get what the picture says you are getting. I will probably return this item.",[],B000068O8N,B01DN7NVAM,AEZBEUKQ3EISPLXYEDGDTYMYDGKA,1371091286000,4,True
5.0,Nice,It arrived the same day my new Sony WF-1000XM4 Earbuds arrived.  They pretty much fit like a glove.  They are worth the money,[],B096VW119W,B096VW119W,AEJG3KFBQIN6H5FK57W4HZTCRLXA,1630876772402,0,True
5.0,This works great!,It works great. Did not want the TV on the wall anymore but had lost the base. Order this as a replacement and fits perfectly as advertised.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/517BgykQt7L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/517BgykQt7L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/517BgykQt7L._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61kPm0G1p4L._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61kPm0G1p4L._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61kPm0G1p4L._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61nUPc1bJzL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61nUPc1bJzL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61nUPc1bJzL._SL256_.jpg'}]",B075TZV6K2,B075TZV6K2,AGBWUWCTR2CVTIE425IDSSHPIF4Q,1676495077464,0,True
5.0,I’m impressed.,Impressed! Bought this for running our 3/4 hp sump pump if the power is out. Starts up easy. Pretty quiet. Runs pump with easy.,[],B07MN11GV8,B0BGMZZMZN,AHCKCNO6IRK3L3SVA6OB2AOFPU2A,1627247034828,0,True
5.0,Well pleased,Built to last.  Fits my needs to the tee.,[],B014RF7YHU,B014RF7YHU,AF6R6CW6K4CDI4TZHDRYIPNMDCHQ,1500591811195,0,True
5.0,Diamond SRJ77CA,Knew from past antennas this Diamond out receives and out transmits all 15 antennas I have tested. well built price very good for what you get in quality. Don't pass this antenna up for any HT upgrade where you need some range.,[],B00M9LPHBA,B00M9LPHBA,AF7BYOAUCI4KPTGO3DZWJ4Y7OBQA,1439922115000,5,True
2.0,Two Stars,"Difficult setup under Win7, seems to turn off mic at random.",[],B00C0NWBFC,B00CD5J8HQ,AGB7JUMOKOVY7A5YUZD4FUYVDGOQ,1439969775000,1,True
5.0,Quick and easy to replace!,Cheap and easy to do. Was going to buy a new pair. Definitely happier that I went this route.,[],B07DXVNKTS,B07DXVNKTS,AFQB6Z3SVN3BDPAOXIN73WQH43ZA,1576385908528,0,True
5.0,Great camera for the price,This camera is perfect,[],B01GQEDV2C,B01GQEDV2C,AHNXKQ5U7PS72NX3DJ3SGEEOANJA,1608154002511,0,True
4.0,Camera works,"I bought 2 cameras. One for outside and one for inside. Be sure to open your settings on the App and give the specific permissions to be able to fully connect. The only downsides I see are the instructions are not comprehensive, and I have to take the camera down when it dies to recharge it or reset it and add it again to the app when the internet crashes because it completely takes the camera offline.",[],B0816RV4BF,B0B3JQ1HMZ,AHTFTFCNKR4OBKL34B2ECTVZHVIQ,1597675571156,0,True
2.0,"For 60 bucks, they are very good. UPDATE: FAKE PRODUCT","Seems like the box was openened before or was a old product.<br />The headphones are good looking, a little smaller than expected. The sound is very good but not great. Maybe a little eq in your device can help to less bassy sound.<br />The audio cable feels cheap.<br /><br />Update: change from 4 t 2.<br />They are fake products.",[],B00TXP3Y10,B00TXP3Y10,AEKITD6SPGBJTUU3U5RBD3OMTRMA,1492386428000,0,True
1.0,One Star,Junk junk junk,[],B01EFY7YSW,B01EFY7YSW,AGTOBLEYYIM2MXINVH7IEWJTZOOA,1496631090000,0,True
5.0,Five Stars,WORKS GREAT!!!,[],B0011A4UZE,B00H8JVHZI,AF4YLOUC4RLFEV5OBY75WBKD6E6Q,1512266973076,0,True
5.0,"Great case, very functional and well made",This is a really nice case.  The different viewing angles available are really useful and the general protection it provides for the Tab is super.  It seems very well made and fits just perfectly.  I would highly recommend this case.,[],B0057I6ZVI,B0057I6ZVI,AF2UFU6GE4IFUB2OOU37Q4EJVLKA,1314633307000,0,True
5.0,Value for money = Happiness!,"Does what it says! GOod quality, good length. value for money.",[],B07RDPNWRR,B084HM5WG1,AFCUAFA7NV2O6JO3ZGFWY5Z2QPHQ,1570853920599,0,True
5.0,Great point and shoot case for your camera.,It has an extra pocket just for my usb cable.,[],B00DUGZEWK,B00FEAQ7WG,AF3U7IEUOJ7CCV2WEEZ7I3BUUL4A,1578592796785,0,True
5.0,Bought these for my air58,Way better than the stock feet on my finalemouse air58! Glides so well and smooth!,[],B07GZ3KDKQ,B07GZ3KDKQ,AHGBSWRV6IY2PBE25TGGKXYCFDIQ,1551439911929,1,True
5.0,Best keyboard I've ever owned,"I have a collection of keyboards and have spent a lot of money finding a nice keyboard that I can use at work for at least 7 hours a day. I finally got my hands on this about an year ago. The shape fits the contour and the placement of hands is very good, I like the responsiveness of the keys. Has a very good feel to it. Well made!<br />I admit the arrow, directional keys take time to get used to, but after some time it totally works out.<br />If you are looking for something compact. you won't get any better keyboard.",[],B002VR6A9K,B003GVGX0Q,AECLLFY5F23LJNQTRJIIYQG3KXEQ,1330982172000,0,True
2.0,"Great product , beware of return policy",This was given as a gift to someone and they really liked the computer but needed a different configuration. Apparently if it is opened at all there is no return window without having a 20% charge (which in this case is almost 200$) so while the computer is definitely good your better off buying it from HP directly rather than this seller as they are cheaper as well as having a better return policy .,[],B08M9CCQD3,B08M9CCQD3,AH4YNAAZSDKIZJ7CR3WVPBJSKHUQ,1633916040283,3,True
5.0,So far so good. What can I say,So far so good.  What can I say?  I just got it and it works perfectly with my 6D.  There is no shutter lag and all the buttons work.  It looks 98% as good as OEM at 15% the price.,[],B00AWLRLYK,B00AWLRLYK,AHE3LTHGEJY4ZWOPRAVL5OCT2GWA,1414641981000,0,True
4.0,Ergonomic struggle with great versatility,"Only giving 4 due to ergonomics. Yes I should hav known what I was getting myself into with the trackpad, but did not really understand until I purchased the product. For those who don’t know: trackpad = trackpad on laptop just a big version. It takes a little time to readjust especially when you are moving back and forth between usage of a mouse and the trackpad.<br /><br />With everything I had to mention above the gestures, navigation, shortcuts that can be set up with the trackpad is much better than the Magic Mouse for sure. And for those who wish they can use and charge.. go with the trackpad. More versatility pretty smooth navigation as a whole. Only challenges I have had out side of what I have mentioned above is holding to highlight text, but that will come with time","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1PKNodqUWL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1PKNodqUWL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1PKNodqUWL._SL256_.jpg'}]",B016QO5YWC,B016QO5YWC,AGK2HFJO3OFHDXRAQUYUCTQBABNA,1621044621684,0,True
5.0,Really liked it.,Was exactly as described,[],B07NW5GG8Y,B07K46N7BT,AF7LNELPYOUYBDXUPHFURII6XA5Q,1567559900890,0,True
5.0,I'm loving it,"Using this HD for a week one, absolutely satisfied.<br />WD lives upto the expectation as always. It is very small, lightweight and lightening fast.",[],B00EAS8MWQ,B00EHFJGW2,AFSNBXDK2Q6UAMLJDUKV2OZMPDCQ,1399072105000,0,True
5.0,Easy Installation,The part was a complete fit and was very easy to install my hard drive with.,[],B071RRX5PK,B071RRX5PK,AFQDNFRLTB2VSSFX7AFUM3LWB27A,1518495188862,0,True
4.0,"Good for some things, not the same force as compressed air","[[VIDEOID:e6897764f4d2e13408f9e54a573b0ab6]] I have never used compressed air, but my husband does and he says this does not have nearly the same force as the stuff. I ordered this in the hopes that I could use it to dust my rock collection. It does an ok job with that. It’s not great for the smaller rocks, as the are easily blown out of place. As for the bigger crystals, etc., with the little brush attachment, this is quite useful. I think in most cases it’s best with the brush attachment, like when blowing dust out of the car’s crevices. I’m sure I’ll find some other uses as well.",[],B0BKGL7R1C,B0BKGL7R1C,AGXEIF5FMMRTDXKL3DXC4C2AQE4Q,1681531494202,0,False
5.0,Great,This Fire TV stick is amazing and works perfectly.,[],B08XVYZ1Y5,B0C3NMZ2C7,AEZUEAUTEWFPMGT737OSRAKKQFNA,1643282871827,0,True
5.0,LEGIT signal strength boost,"Setup ASUS AI MESH with 3 routers, router was a ROG RT-AC2900 one node was the older ASUS RT-68U, and 3rd was a RT-5300. Initial setup showed POOR (RED COLOR) connections to both nodes.  Installed 3 of these antennas on the RT-68U node and GREENED UP both node connections...so YES these high gain antennas work.  They aren't purdy looking, they are long, so keep it in mind as your wife may not allow the router next to the family pictures or vase with these attached!","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81iaRl9wW-L._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81iaRl9wW-L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81iaRl9wW-L._SL256_.jpg'}]",B00NVG5YZG,B00NVG5YZG,AGBRDM5F4BF5L3RDN4I3XZC4UTNQ,1621382328952,1,True
2.0,"Sound quality is great, but they don't stay on well.","I have a relatively small head and these won't stay on with any movement at all. If I were using them in the car or for a computer game, they might be helpful; but I wear them doing house work and yard work and they continually slip forward or backward off me. The sound quality is great, but not worth the frustration of trying to keep them on when my hands are dirty or wet.",[],B00007056H,B00007056H,AEQGRS5P5SZY2FK5RU4MGE6J2YMQ,1435887240000,1,True
5.0,Value for your money,Very portable and lightweight.,[],B07F3ZV6QF,B0B12KJYK5,AFCB6PIAJP5VNG44JSZZ4P4ITXUQ,1600862039517,0,True
5.0,Five Stars,Great product,[],B004L0JI94,B004L0JI94,AGUGSFJODZI362GGP5O6642LW6CQ,1529025511790,0,True
4.0,Sony UBP-X800,"I purchased this player for its combination of apps and 4K abilities.  For its price, I thought it an excellent buy.",[],B078WGKFPP,B078WGKFPP,AE65GUKOSKE4QYKUJNVMGEQHCKGA,1561475059611,0,True
5.0,good coverage when in prime mode to find show asked for,nice,[],B08C1W5N87,B08WJSHSLC,AFED5NOO6DTZRNWYSARYQJF2V3DQ,1654105742042,0,True
1.0,One Star,Would not work with camera!,[],B00CES44EO,B00CES44EO,AEYBHXV5F4WHBJBOKXPT4KZ35WGQ,1428762157000,0,True
1.0,It doesn't exactly work like it should,So this is first generation. It doesn't exactly work like it should.  It won't stop vibrating even while sitting in the upright position.  I'm sure it's a hit or miss type of product.,[],B00JROCJY0,B00JROCJY0,AHY2P7HLJVJ23QQUYJJ5JVOIFACA,1493736420000,14,True
5.0,Five Stars,Works great!,[],B00ZV9RDKK,B075X8471B,AHMNWBHKYYFT2OPLIKDVXDLSSWVQ,1503606860439,0,True
5.0,Perfect,The only problem I had was one of the cables was a bit short so it was hard to plug it in (full atx tower) but I got it in would 100% buy another,[],B079HGN5QS,B098DSFTQM,AFRXV7ZWO5IBCSHKVKG4BKFMO36Q,1570314598913,0,True
5.0,Great alternative to regular TV,Great buy,[],B00ZV9RDKK,B075X8471B,AHWK5V4U6TKLZ45F36JC7OGYFCMA,1484689721000,0,True
5.0,Fast and easy to set up.,4 star for tech as I haven’t had to use it but it’s super easy to set up and self explanatory. No issues so far. And great price too!,[],B07Q45YQ4K,B07Q45YQ4K,AF77DCKPGGAHMORYIO3ESQIO2ZWA,1671478745225,1,True
5.0,I would recommend this product to anyone with a good feeling,I really like the way you can charge them wireless and they stay in my ears really good thanks I work with a partner and we share the pair each one with one earbud each and we can listen to the same music,[],B07XVT6FY7,B07YCS8J8F,AFSY3EP5CBVBI5X3QTIMY5VKOTLQ,1624984569654,0,True
1.0,ZERO STARS,"For the first few weeks, I thought that these might be the best value in cable I ever purchased. Four to six weeks in, neither cable will work with any device we own. Cellular, or otherwise. Can't send them back. So if I am stuck here, then I would rate the product a big fat ZERO 🌟's.",[],B07H91JTCD,B07WGPTZHR,AFOXYRQSIP4GQ4NYYGZRY4Q36J7A,1572050753823,0,True
1.0,Doesn’t work.,Liked it at first but will not stay charged with the solar panel and will not record to the SD card. Wasted my money. Very disappointed. Don’t waste your Monet as I did. As soon as it’s out of warranty it quits working. Don’t get me started on customer service. What customer service?,[],B07GBRV8W5,B07GBRV8W5,AFLK63VDP2N6SFKPM3DO56AFK5RA,1564022613149,0,False
3.0,I have a custom built computer that ran beautifully with an older generation GPU in it,"I have a custom built computer that ran beautifully with an older generation GPU in it.  But I really wanted to crank up the graphics on newer games so I replaced my older one with this.  It's a good product for the price, and yes I can really improve the graphics and frame rates. BUT for some reason it really doesn't seem to agree with my favorite game - CIV V.  In years of playing that game it crashed maybe twice.  Now I get crashes so often that the game is unplayable.  The only thing that changed was my graphics card so I have to assume it's actually causing the problem.",[],B00KJGYOBQ,B00Q2HYC8G,AEJU6BJFDOW5CUV366LPTPWSFOVA,1433831827000,1,True
5.0,Great Look/High Quality,"Great product, looks awesome on my car.  Installation was extremely easy, took only 10 seconds or so.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81vbt6l4fIL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81vbt6l4fIL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81vbt6l4fIL._SL256_.jpg'}]",B00KAFEFTW,B00KAFEFTW,AEWVIPVIARGNCENXG2F7XALAFYLQ,1456961049000,2,True
5.0,Five Stars,Very good,[],B01DU4LS3K,B0BGB5DKTF,AEVIJNJQOOTFM753MLEXP5YXJI2Q,1478463119000,36,True
3.0,"Alright for the price, but uses non-standard A-A cables ...","Alright for the price, but uses non-standard A-A cables and can cause some computers to hang at boot until you unplug it...",[],B01MXXQKGM,B01MXXQKGM,AEF5LZMNA3YJA35B7W733ND6TSNQ,1536147863911,2,True
5.0,Quality TOSLINK cable,Works as promised.  TOSLINK is the way to get sound from the TV to the sound system if you attach Roku or Chromecast directly to TV inputs.,[],B00L3KO5WK,B01N75TWSA,AEDS47AJ5GNGT7IY7TY5XENT6LSQ,1489180507000,0,True
4.0,A good watch for the money.,"The app was easy and the battery life is good, but accuracy is GREAT! Is there replacement bands. ?",[],B08MQBMSYB,B08MQBMSYB,AHGHAKCBAGCOO4SGLICBGRXBLTDA,1623682904838,2,True
5.0,Quality,Very nice sound,[],B07W87HQ6G,B0BN3TB26M,AET4BBJ3YFUDHLKXDUROBQFUDHOA,1611097823590,0,True
5.0,Better than expected!,"Even better than I thought it'd be.  Great device, I'll be using this a lot!",[],B00I15SB16,B00LWHUBPO,AE6DDWUN573GHTP5W37QLGV4J3XQ,1419177948000,0,True
5.0,UPDATED - WORKED GREAT WHEN I CRASHED!!!!!!,"so far so good. havent crashed the drone so I dont know if it will hold, but as long as it holds once, thats all it needs to do.<br /><br />********************UPDATE*********************************<br /><br />So I crashed the drone finally.. hit a wall, broke two props off immediately and drone fell to ground like a rock into some debris (flying in an abandoned warehouse).. The only damage was a scuff on this gimbal guard,  broke two zipties that are used to hold guard on, and camera unit popped out of two of the rubber isolators. The spot that was marked on guard was DIRECTLY under my phantoms camera. Without this, I would have certainly broken the camera or gimbal and had a $400 + repair. I was back flying in 15 minutes with prop change, and popping isolators back in because of this part. WORTH EVERY PENNY!!!!",[],B00ZGADDVW,B00ZGADDVW,AGKEHN35FIUYYHOLIBPTP6L4ZRRQ,1481767834000,4,True
